ts,apf,avoltage,acurrent,awattage,bpf,bvoltage,bcurrent,bwattage
1606956758,884,12058,1440,152,923,12061,1880,208
1606956760,888,12067,1440,153,923,12070,1880,208
1606956762,886,12054,1440,153,924,12057,1880,208
1606956764,883,12066,1440,152,928,12069,1880,209
1606956766,881,12051,1440,152,927,12054,1880,209
1606956768,888,12060,1440,153,925,12063,1880,209
1606956770,892,12053,1440,154,925,12056,1880,209
1606956772,879,12063,1440,152,926,12066,1880,209
1606956774,879,12053,1440,152,924,12057,1880,208
1606956776,891,12056,1440,154,927,12059,1880,209
1606956778,883,12047,1440,152,926,12050,1880,209
1606956780,885,12059,1440,153,924,12063,1880,208
1606956782,879,12052,1440,152,926,12055,1880,209
1606956784,891,12064,1440,154,923,12067,1880,208
1606956786,879,12064,1440,152,924,12067,1880,208
1606956788,891,12069,1440,154,925,12072,1880,209
1606956790,879,12063,1440,152,923,12066,1880,208
1606956792,876,12079,1440,151,928,12082,1880,210
1606956794,881,12064,1440,152,924,12067,1880,208
1606956796,877,12073,1440,151,925,12077,1880,209
1606956798,889,12058,1440,153,924,12061,1880,208
1606956800,889,12061,1440,153,924,12064,1880,208
1606956802,883,12051,1440,152,922,12054,1880,208
1606956804,880,12062,1440,152,923,12065,1880,208
1606956806,878,12056,1440,151,923,12059,1880,208
1606956808,881,12060,1440,152,924,12063,1880,208
1606956810,883,12055,1440,152,924,12058,1880,208
1606956812,880,12066,1440,152,923,12069,1880,208
1606956814,883,12055,1440,152,924,12058,1880,208
1606956816,890,12069,1440,153,924,12072,1880,208
1606956818,890,12055,1440,153,923,12058,1880,208
1606956820,892,12066,1440,154,924,12069,1880,208
1606956822,885,12062,1480,157,921,12066,1880,208
1606956824,892,12061,1440,154,923,12064,1880,208
1606956826,584,12066,6040,425,925,12069,1880,209
1606956828,579,12054,6000,418,924,12057,1880,208
1606956830,562,12064,5960,404,926,12067,1880,209
1606956832,561,12055,5960,402,923,12058,1880,208
1606956834,554,12060,5920,395,925,12063,1880,209
1606956836,550,12055,5920,392,845,12058,1200,121
1606956838,543,12060,5880,384,839,12063,1200,120
1606956840,543,12060,5880,384,839,12063,1200,120
1606956842,542,12072,5880,384,841,12076,1200,121
1606956844,536,12063,5880,380,840,12066,1200,120
1606956846,537,12069,5880,380,839,12072,1200,120
1606956848,540,12051,5880,382,840,12055,1200,120
1606956850,541,12061,5880,383,840,12064,1200,120
1606956852,537,12055,5880,380,837,12058,1200,120
1606956854,533,12067,5880,377,841,12070,1200,121
1606956856,533,12064,5880,377,839,12067,1200,120
1606956858,535,12062,5880,379,840,12065,1200,120
1606956860,536,12052,5880,379,840,12055,1200,120
1606956862,536,12073,5880,380,840,12076,1200,120
1606956870,533,12066,5880,377,840,12070,1200,120
1606956872,531,12071,5840,373,847,12074,1200,121
1606956874,531,12070,5840,373,838,12073,1200,120
1606956876,528,12066,5840,371,840,12069,1200,120
1606956878,527,12084,5880,374,840,12088,1200,121
1606956880,530,12080,5880,376,839,12083,1200,120
1606956882,605,12093,7720,564,843,12096,1200,122
1606956884,549,12080,4680,310,840,12084,1200,121
1606956886,858,12095,7440,771,842,12098,1200,122
1606956888,528,12072,5880,374,838,12075,1200,120
1606956890,532,12086,5880,377,840,12089,1200,121
1606956892,526,12072,5840,370,840,12075,1200,120
1606956894,528,12085,5840,372,840,12089,1200,121
1606956896,525,12069,5840,369,838,12073,1200,120
1606956898,528,12078,5840,372,839,12082,1200,120
1606956900,528,12064,5840,371,840,12067,1200,120
1606956902,527,12076,5840,371,842,12079,1200,121
1606956904,527,12057,5840,371,840,12060,1200,120
1606956906,529,12055,5840,372,845,12058,1200,121
1606956908,528,12056,5840,371,842,12060,1200,121
1606956910,525,12059,5840,369,839,12063,1200,120
1606956912,526,12050,5800,367,847,12053,1200,121
1606956914,525,12067,5840,369,845,12071,1200,121
1606956916,525,12053,5840,369,845,12057,1200,121
1606956918,526,12070,5840,370,848,12073,1200,122
1606956920,523,12061,5840,368,843,12064,1200,121
1606956922,522,12066,5840,367,843,12069,1200,121
1606956924,525,12066,5840,369,836,12069,1240,124
1606956926,526,12066,5840,370,825,12069,1280,127
1606956928,526,12077,5840,370,846,12080,1160,118
1606956930,530,12060,5840,373,839,12064,1200,120
1606956932,529,12061,5840,372,830,12064,1240,123
1606956934,530,12059,5840,373,848,12062,1160,117
1606956936,524,12078,5840,369,840,12081,1160,117
1606956938,525,12060,5840,369,848,12063,1160,117
1606956940,526,12078,5840,370,843,12081,1200,121
1606956942,525,12069,5840,369,835,12072,1240,124
1606956944,528,12079,5840,372,830,12082,1280,127
1606956946,526,12071,5840,370,833,12074,1280,128
1606956948,524,12087,5840,369,828,12090,1280,127
1606956950,520,12076,5800,364,837,12080,1160,117
1606956952,520,12090,5840,367,841,12093,1160,117
1606956954,841,12082,1480,149,837,12085,1160,117
1606956956,878,12091,1400,148,837,12095,1160,117
1606956958,877,12082,1400,148,836,12085,1160,117
1606956960,871,12093,1400,147,836,12096,1160,117
1606956962,880,12085,1400,148,837,12089,1160,117
1606956964,868,12090,1400,146,837,12094,1160,117
1606956966,884,12087,1360,144,839,12091,1160,117
1606956968,884,12093,1360,144,838,12096,1200,121
1606956970,884,12076,1360,144,837,12079,1200,120
1606956972,874,12093,1400,147,838,12096,1200,121
1606956974,870,12082,1400,147,838,12086,1200,121
1606956976,886,12091,1400,149,840,12094,1200,121
1606956978,882,12081,1400,149,838,12084,1200,121
1606956980,871,12091,1400,147,838,12094,1200,121
1606956982,883,12076,1400,149,838,12079,1200,120
1606956984,885,12094,1400,149,839,12097,1200,121
1606956986,875,12078,1400,147,837,12081,1200,120
1606956988,871,12093,1400,147,838,12096,1200,121
1606956990,878,12080,1400,148,847,12084,1200,122
1606956992,882,12089,1400,149,837,12092,1240,124
1606956994,882,12076,1400,149,831,12079,1280,127
1606956996,877,12089,1400,148,833,12092,1280,128
1606956998,883,12088,1400,149,832,12091,1280,128
1606957000,886,12097,1400,149,819,12101,1320,130
1606957002,886,12088,1400,149,822,12091,1320,130
1606957010,882,12108,1400,149,835,12111,1160,116
1606957012,877,12115,1400,148,839,12118,1160,117
1606957014,992,12120,8080,971,840,12123,1160,117
1606957016,519,12112,5840,366,839,12115,1160,117
1606957018,516,12103,5840,364,840,12106,1160,117
1606957020,517,12113,5840,365,841,12116,1160,117
1606957022,515,12100,5840,363,841,12104,1160,117
1606957024,518,12107,5840,366,840,12110,1160,117
1606957026,514,12095,5840,362,839,12098,1160,117
1606957028,517,12096,5840,365,841,12100,1160,117
1606957030,514,12120,5840,363,844,12123,1160,118
1606957032,513,12099,5840,362,838,12102,1160,117
1606957034,516,12102,5800,361,840,12106,1160,117
1606957036,517,12097,5840,365,836,12100,1160,117
1606957038,517,12100,5840,365,839,12104,1160,117
1606957040,517,12089,5840,364,838,12092,1160,117
1606957042,518,12091,5800,363,839,12094,1160,117
1606957044,515,12079,5800,360,840,12082,1200,120
1606957046,517,12090,5800,362,840,12093,1200,121
1606957048,518,12082,5800,362,838,12085,1200,121
1606957050,519,12091,5800,363,840,12095,1200,121
1606957052,519,12085,5800,363,845,12088,1200,122
1606957054,516,12098,5800,361,841,12101,1200,121
1606957056,516,12105,5800,362,845,12108,1200,122
1606957058,515,12097,5800,361,840,12100,1200,121
1606957060,514,12073,5800,359,840,12076,1200,120
1606957062,515,12104,5800,361,840,12108,1200,121
1606957064,515,12084,5800,360,847,12087,1200,122
1606957066,514,12097,5800,360,841,12100,1200,121
1606957068,518,12088,5800,363,847,12092,1200,122
1606957070,516,12101,5800,361,840,12104,1200,121
1606957072,519,12094,5800,363,840,12098,1200,121
1606957074,516,12101,5800,361,843,12104,1200,122
1606957076,519,12092,5800,363,885,12095,1320,140
1606957078,518,12096,5800,363,887,12100,1320,141
1606957080,518,12100,5800,363,886,12103,1320,140
1606957082,517,12117,5840,365,876,12120,1320,139
1606957084,517,12074,5800,361,412,12077,6600,328
1606957086,514,12052,5800,359,755,12055,9560,869
1606957088,517,11986,5840,361,955,11989,16520,1890
1606957090,514,11996,5840,359,955,11999,16480,1888
1606957092,514,11992,5800,357,955,11995,16480,1887
1606957094,511,11995,5800,355,956,11998,16400,1880
1606957096,510,11988,5800,354,955,11991,16560,1895
1606957098,867,12001,1360,141,954,12005,16640,1905
1606957100,865,11994,1360,140,954,11997,16600,1899
1606957102,862,12006,1360,140,955,12009,16560,1898
1606957104,870,11995,1360,141,956,11998,16440,1885
1606957106,865,11997,1360,140,954,12000,16640,1904
1606957108,864,11988,1360,140,953,11991,16680,1906
1606957110,866,11998,1360,141,953,12001,16600,1898
1606957112,865,11995,1360,140,955,11998,16560,1896
1606957114,874,12007,1360,142,958,12010,16320,1877
1606957116,872,11996,1360,142,956,11999,16480,1890
1606957118,874,11999,1360,142,954,12002,16600,1900
1606957120,866,11994,1360,141,955,11997,16480,1888
1606957122,875,11824,1320,136,955,11827,16440,1856
1606957124,858,12000,1360,139,957,12003,16320,1873
1606957126,874,12007,1360,142,956,12010,16480,1891
1606957128,860,11992,1360,140,955,11996,16560,1896
1606957130,876,11996,1360,142,955,12000,16440,1883
1606957132,866,12017,1360,141,957,12020,16400,1886
1606957134,866,11996,1360,141,958,11999,16320,1875
1606957136,869,12013,1360,141,955,12016,16480,1890
1606957138,866,12008,1360,141,956,12011,16480,1891
1606957140,865,12011,1360,140,956,12014,16400,1883
1606957142,864,12005,1360,140,957,12008,16400,1884
1606957144,864,12004,1360,140,957,12008,16320,1874
1606957146,867,11984,1400,144,955,11988,16440,1881
1606957148,883,11988,1360,143,956,11991,16480,1889
1606957150,866,11979,1360,140,956,11982,16400,1878
1606957152,867,11997,1360,141,957,12001,16400,1883
1606957154,862,11991,1360,140,958,11994,16320,1874
1606957156,866,12016,1360,141,956,12019,16440,1888
1606957158,872,12002,1360,142,955,12005,16520,1893
1606957160,864,11994,1360,140,957,11998,16320,1873
1606957162,864,11985,1360,139,957,11988,16320,1871
1606957164,871,11997,1360,141,958,12000,16280,1870
1606957166,864,11995,1360,140,957,11998,16360,1877
1606957168,866,12004,1360,141,955,12008,16440,1885
1606957170,863,11996,1360,140,956,11999,16360,1876
1606957172,863,12003,1360,140,958,12007,16280,1871
1606957174,866,12003,1360,141,957,12006,16320,1874
1606957176,870,12019,1360,141,957,12022,16320,1876
1606957178,862,11998,1360,140,956,12001,16400,1881
1606957180,864,12008,1360,140,957,12011,16360,1879
1606957182,863,12006,1360,140,959,12010,16240,1870
1606957190,874,12102,1360,143,874,12106,1320,138
1606957192,876,12115,1360,143,877,12118,1320,139
1606957194,883,12108,1360,144,873,12111,1320,138
1606957196,868,12113,1360,142,875,12116,1320,139
1606957198,868,12113,1360,142,876,12116,1320,139
1606957200,871,12132,1360,142,875,12136,1320,140
1606957202,871,12122,1400,147,875,12126,1320,140
1606957204,875,12127,1360,143,875,12130,1320,140
1606957206,879,12104,1360,144,875,12107,1320,139
1606957208,872,12118,1360,143,876,12121,1320,139
1606957210,868,12115,1360,142,875,12118,1320,139
1606957212,871,12123,1360,142,876,12127,1320,140
1606957214,872,12111,1360,143,875,12114,1320,139
1606957216,872,12124,1360,143,875,12127,1320,140
1606957218,871,12118,1360,142,876,12121,1320,139
1606957220,868,12126,1360,142,875,12129,1320,140
1606957222,871,12121,1360,142,875,12124,1320,140
1606957224,879,12136,1360,145,875,12139,1320,140
1606957232,868,12122,1360,142,875,12125,1320,140
1606957234,868,12128,1360,142,876,12131,1320,140
1606957236,868,12123,1360,142,876,12126,1320,140
1606957238,867,12125,1360,142,877,12128,1320,140
1606957240,868,12115,1360,142,874,12118,1320,138
1606957242,868,12132,1360,142,876,12135,1320,140
1606957244,868,12119,1360,142,876,12122,1320,140
1606957246,868,12129,1360,142,880,12132,1320,140
1606957248,867,12120,1360,142,869,12123,1360,142
1606957250,870,12124,1360,142,863,12127,1400,145
1606957252,867,12120,1360,142,851,12123,1440,148
1606957254,867,12129,1360,142,851,12132,1440,148
1606957256,885,12120,1400,149,884,12123,1320,141
1606957258,868,12129,1360,142,869,12132,1320,139
1606957260,872,12122,1360,143,884,12125,1320,141
1606957262,871,12140,1360,143,885,12143,1320,141
1606957264,868,12121,1360,142,886,12124,1360,145
1606957268,881,12100,1360,144,375,12103,6280,285
1606957270,870,12040,1360,141,916,12043,14440,1592
1606957272,864,12015,1360,140,958,12018,16120,1855
1606957274,865,12026,1360,140,960,12030,16120,1861
1606957276,869,12014,1360,141,959,12017,16160,1861
1606957278,863,12019,1360,140,960,12022,16040,1850
1606957280,869,12009,1320,137,959,12012,16120,1856
1606957282,873,12021,1360,142,959,12024,16120,1858
1606957284,862,12006,1360,140,960,12009,16040,1848
1606957286,863,12024,1360,140,959,12027,16120,1858
1606957288,862,12018,1360,140,959,12022,16120,1857
1606957290,868,12037,1360,141,960,12040,16000,1848
1606957292,864,12027,1360,140,960,12031,16080,1856
1606957294,866,12040,1360,141,961,12043,16040,1855
1606957296,868,12038,1360,141,959,12041,16120,1861
1606957298,864,12027,1360,140,960,12031,16080,1856
1606957300,867,12123,1360,142,658,12126,1960,155
1606957302,868,12142,1360,143,885,12145,1320,141
1606957304,875,12138,1360,144,869,12142,1320,139
1606957306,871,12147,1360,143,869,12150,1320,139
1606957308,868,12138,1360,143,871,12141,1320,139
1606957310,870,12147,1360,143,873,12150,1360,144
1606957312,868,12138,1360,143,854,12141,1200,123
1606957314,875,12147,1360,144,830,12150,1200,120
1606957316,878,12097,1360,143,380,12100,6280,288
1606957318,866,12026,1360,141,960,12029,16080,1856
1606957320,864,12023,1360,140,960,12027,16040,1851
1606957322,866,12030,1360,141,960,12033,16080,1856
1606957324,868,12019,1360,141,961,12022,15960,1843
1606957326,865,12026,1360,140,961,12029,16040,1853
1606957328,862,12019,1360,140,960,12023,16040,1850
1606957330,864,12029,1360,140,960,12032,16000,1848
1606957332,870,12029,1360,141,960,12032,16040,1851
1606957334,859,12022,1400,144,960,12025,16040,1850
1606957336,861,12034,1400,144,962,12037,15920,1843
1606957338,868,12026,1400,145,959,12029,16080,1854
1606957340,880,12140,1440,153,876,12143,1320,140
1606957342,878,12128,1440,152,875,12132,1320,140
1606957344,885,12143,1440,153,840,12146,1200,121
1606957346,881,12140,1440,153,838,12144,1200,121
1606957348,884,12138,1440,153,840,12141,1200,121
1606957350,880,12135,1440,153,838,12138,1200,121
1606957352,880,12138,1440,153,839,12141,1200,121
1606957354,881,12134,1440,153,839,12137,1200,121
1606957356,884,12143,1440,153,839,12146,1200,121
1606957358,880,12129,1440,153,840,12132,1200,121
1606957360,880,12137,1440,153,846,12141,1160,118
1606957362,882,12138,1440,153,846,12141,1200,122
1606957364,885,12146,1440,153,843,12149,1200,122
1606957366,885,12134,1440,153,840,12137,1200,121
1606957368,881,12138,1440,153,840,12142,1200,121
1606957370,869,12131,1440,151,845,12134,1160,118
1606957372,883,12141,1440,153,841,12144,1200,121
1606957374,873,12134,1440,151,839,12138,1200,121
1606957376,882,12144,1440,153,838,12147,1200,121
1606957378,883,12133,1440,153,841,12136,1200,121
1606957380,881,12138,1440,153,849,12141,1160,118
1606957382,883,12131,1440,153,840,12134,1200,121
1606957384,882,12140,1440,153,841,12143,1200,121
1606957386,881,12128,1440,153,837,12131,1200,121
1606957388,884,12142,1440,153,841,12145,1200,121
1606957390,879,12137,1440,152,838,12140,1200,121
1606957392,881,12143,1440,153,839,12146,1200,121
1606957394,881,12129,1440,153,839,12132,1200,121
1606957396,881,12139,1440,153,838,12142,1200,121
1606957398,882,12128,1440,153,840,12131,1200,121
1606957400,884,12148,1440,153,828,12152,1200,120
1606957402,881,12135,1440,153,840,12138,1200,121
1606957404,883,12140,1440,153,840,12144,1200,121
1606957406,879,12124,1440,152,838,12127,1200,121
1606957408,886,12154,1440,155,834,12157,1200,120
1606957410,879,12131,1440,152,838,12134,1200,121
1606957412,882,12143,1440,153,840,12146,1200,121
1606957414,882,12135,1440,153,839,12138,1200,121
1606957416,881,12161,1440,154,834,12165,1200,120
1606957418,880,12139,1440,153,840,12142,1200,121
1606957420,880,12146,1440,153,830,12150,1200,120
1606957422,880,12147,1440,153,833,12151,1200,120
1606957424,882,12143,1440,153,838,12146,1200,121
1606957432,878,12144,1440,152,840,12148,1200,121
1606957434,881,12144,1440,153,840,12147,1200,121
1606957436,877,12149,1440,152,833,12153,1200,120
1606957438,877,12152,1440,152,834,12156,1200,120
1606957440,879,12143,1440,152,840,12146,1200,121
1606957442,874,12148,1440,152,834,12151,1200,120
1606957444,879,12157,1440,153,841,12160,1200,121
1606957446,878,12152,1440,152,834,12155,1200,120
1606957448,876,12135,1440,152,842,12138,1200,122
1606957450,885,12148,1440,153,832,12152,1200,120
1606957452,878,12135,1440,152,843,12139,1200,122
1606957454,879,12144,1440,152,843,12148,1200,122
1606957456,869,12128,1440,151,841,12131,1200,121
1606957458,878,12142,1440,152,841,12145,1200,121
1606957460,876,12136,1440,152,842,12140,1200,122
1606957462,882,12140,1440,153,842,12143,1200,122
1606957464,876,12130,1440,152,841,12133,1200,121
1606957466,877,12138,1440,152,842,12142,1200,122
1606957468,877,12131,1440,152,840,12134,1200,121
1606957470,877,12141,1440,152,843,12145,1200,122
1606957472,874,12121,1440,152,843,12125,1200,122
1606957474,880,12139,1400,148,841,12142,1200,121
1606957476,881,12128,1400,148,842,12132,1200,122
1606957478,877,12135,1400,148,842,12138,1200,122
1606957480,876,12126,1400,148,842,12129,1200,122
1606957482,877,12145,1400,149,843,12148,1200,122
1606957484,878,12133,1400,148,841,12137,1200,121
1606957486,878,12137,1400,148,843,12141,1200,122
1606957488,875,12129,1400,147,840,12132,1200,121
1606957490,878,12146,1440,152,844,12149,1200,122
1606957492,877,12135,1400,148,840,12138,1200,121
1606957494,879,12148,1400,149,833,12152,1200,120
1606957496,881,12146,1400,149,831,12150,1200,120
1606957498,879,12155,1400,149,832,12159,1200,120
1606957500,882,12144,1400,149,840,12147,1200,121
1606957502,880,12150,1400,149,832,12153,1200,120
1606957504,885,12136,1440,153,843,12139,1200,122
